test_date,playing_level,bat_speed_mph_group,pitch_speed_mph_group,jump_height_(imp-mom)_[cm]_mean_cmj,lower-limb_stiffness_[n/m]_mean_cmj,peak_power_[w]_mean_cmj,peak_power_/_bm_[w/kg]_mean_cmj,eccentric_braking_rfd_[n/s]_mean_cmj,eccentric_duration_[ms]_mean_cmj,concentric_duration_[ms]_mean_cmj,rsi-modified_[m/s]_mean_cmj,countermovement_depth_[cm]_mean_cmj,"cmj_stiffness_asymmetry_[%_l,r]_mean_cmj","eccentric_deceleration_impulse_(asymmetry)_[%_l,r]_mean_cmj","p1_concentric_impulse_asymmetry_[%_l,r]_mean_cmj","p2_concentric_impulse_asymmetry_[%_l,r]_mean_cmj",concentric_peak_force_[n]_mean_cmj,eccentric_peak_force_[n]_mean_cmj,minimum_eccentric_force_[n]_mean_cmj,jump_height_(imp-mom)_[cm]_mean_sj,peak_power_[w]_mean_sj,peak_power_/_bm_[w/kg]_mean_sj,"p1_concentric_impulse_asymmetry_[%_l,r]_mean_sj","p2_concentric_impulse_asymmetry_[%_l,r]_mean_sj",peak_vertical_force_[n]_max_imtp,net_peak_vertical_force_[n]_max_imtp,force_at_100ms_[n]_max_imtp,force_at_150ms_[n]_max_imtp,force_at_200ms_[n]_max_imtp,best_active_stiffness_[n/m]_mean_ht,best_jump_height_(flight_time)_[cm]_mean_ht,best_rsi_(flight/contact_time)_mean_ht,best_rsi_(jump_height/contact_time)_[m/s]_mean_ht,peak_takeoff_force_[n]_mean_pp,peak_eccentric_force_[n]_mean_pp,"peak_takeoff_force_asymmetry_[%_l,r]_mean_pp","peak_eccentric_force_asymmetry_[%_l,r]_mean_pp",TSpineRomR,TSpineRomL,ShoulderERL,ShoulderERR,ShoulderIRL,ShoulderIRR,pitching_session_date,pitch_speed_mph,pitching_max_hss,hitting_session_date,bat_speed_mph,hitting_max_hss,relative_strength,body_weight_[lbs]
2024-05-10,College,,90+,45.92,6701.69,5796.41,60.61,9065.74,460.5,281.5,0.7,-38.78,4.85,8.26,5.66,2.22,2711.37,2752.87,156.62,41.55,5586.61,58.42,5.79,8.05,6173.29,5237.64,2325.79,3123.79,3625.79,37608.65,34.17,2.49,162.12,1502.62,949.12,-5.38,-24.04,67.0,70.0,46.0,47.8,51.9,72.3,2024-05-07,93.8,28.2,,,,5.58,210.39
2024-05-10,College,,80-85,47.97,5880.94,5534.1,58.34,9370.39,490.33,298.0,0.7,-46.35,-6.1,-6.88,2.27,7.37,2713.72,2738.86,13.22,42.33,5172.07,54.53,6.08,5.29,4809.8,3880.52,1514.4,1778.6,2269.1,38905.03,43.11,2.72,196.36,1508.5,948.01,3.77,4.67,54.0,41.0,48.0,46.1,51.0,54.6,2024-05-14,83.9,32.9,,,,4.17,208.69
2024-05-10,College,,85-90,39.05,5596.55,4769.84,55.88,6338.99,472.0,264.5,0.61,-33.57,-5.02,-7.29,-7.19,-5.02,2037.37,1917.87,56.37,37.09,4616.63,54.08,-5.87,-8.44,3241.31,2405.69,1366.56,1410.06,1514.06,54688.88,33.15,2.72,172.12,962.12,962.12,-7.88,-7.86,57.0,47.0,40.7,36.4,37.9,51.5,2024-05-06,89.0,29.1,,,,2.87,187.81
2024-05-10,College,,<80,39.24,6816.42,5290.02,56.58,8609.74,421.33,270.0,0.69,-35.32,7.72,8.52,4.43,1.82,2419.63,2440.09,34.27,33.18,4713.29,50.42,9.65,0.43,4440.2,3521.02,1519.0,1833.9,2268.2,10922.98,34.83,2.33,147.19,1075.44,935.66,13.2,15.58,55.0,50.0,48.7,53.7,41.0,51.7,2024-05-16,79.9,28.8,,,,3.84,205.68
2024-05-10,College,,85-90,34.81,6078.99,4293.0,48.11,7212.23,446.0,280.0,0.5,-35.96,-1.35,3.71,-0.99,-4.87,2286.89,2286.89,100.89,33.04,4486.91,50.29,-7.77,-2.5,4184.89,3309.94,1056.39,1099.89,1194.14,34780.46,25.71,2.28,132.37,1172.39,892.06,0.4,4.03,61.0,60.0,58.9,48.3,57.3,62.0,2024-05-06,87.0,36.5,,,,3.78,196.31
2024-05-10,High School,,<80,37.66,4353.57,4138.14,52.29,5136.7,541.0,303.5,0.45,-39.44,-9.69,-6.72,-7.16,4.76,1977.38,1975.41,259.53,32.83,4003.34,50.59,2.52,6.02,3149.6,2374.97,884.8,1369.1,2266.2,39621.18,30.71,2.73,162.84,,,,,,,,,,,2024-05-10,77.2,27.8,,,,3.06,174.11
2024-05-13,College,,85-90,45.12,4907.46,4960.09,56.38,6271.65,488.67,294.67,0.66,-46.83,12.87,18.3,11.25,6.94,2397.01,2397.94,100.11,38.96,5258.71,59.77,24.67,6.14,4668.6,3809.44,1950.9,2778.0,3448.0,45712.69,32.89,2.36,152.48,1382.99,882.01,-11.47,-14.14,49.0,50.0,,43.6,,50.1,2024-05-13,89.3,40.5,,,,4.42,193.56
2024-05-13,High School,,<80,26.1,7829.82,3591.86,45.11,8003.93,353.5,240.5,0.48,-21.35,5.15,-7.0,7.19,3.02,1930.58,1676.08,9.33,26.09,3510.56,44.09,1.65,5.65,2082.71,1302.79,1291.46,1569.21,2001.96,23119.47,23.95,1.84,96.44,897.08,804.58,-6.58,-8.86,43.0,48.0,27.1,30.3,27.7,23.4,2024-05-13,75.8,25.7,,,,1.67,175.16
2024-05-13,High School,,<80,31.74,2744.52,3110.06,50.26,2255.5,581.5,296.5,0.42,-27.49,9.14,21.21,12.07,8.08,1383.58,1116.11,364.84,28.59,2966.3,47.93,10.02,14.7,2731.7,2123.69,858.5,1204.3,1566.8,16815.9,23.7,1.72,92.0,,,,,,,,,,,2024-05-13,50.4,23.3,,,,3.5,136.14
2024-05-13,College,,80-85,41.63,8275.98,5709.61,64.97,9459.83,418.25,203.5,0.8,-29.6,9.15,17.71,7.95,-7.08,2566.18,2527.53,85.44,33.14,5091.06,57.93,17.93,0.74,3946.9,3087.05,1617.7,2209.1,2895.1,35420.15,23.1,2.07,109.65,1121.48,880.99,-9.97,-10.51,48.0,51.0,,31.5,,30.3,2024-05-13,81.3,24.8,,,,3.58,193.36
2024-05-13,High School,,<80,39.39,4680.85,3966.27,55.07,6243.93,436.0,269.0,0.62,-38.97,2.45,12.02,2.77,6.03,1815.59,1835.09,16.59,35.75,3438.34,47.74,2.7,1.98,3040.05,2333.97,1675.05,2215.05,2489.8,28674.97,30.16,2.46,151.71,1007.34,724.34,-5.15,-7.2,,,,,,,2024-05-03,72.7,27.8,,,,3.3,158.44
2024-05-13,High School,,<80,34.46,5527.04,4455.38,47.82,5961.15,500.0,283.25,0.52,-35.44,4.63,4.02,3.38,-0.16,2195.76,2177.77,222.04,27.53,3906.87,41.93,-9.52,0.39,4216.4,3304.77,1329.2,1636.1,1914.4,49212.74,22.67,2.28,117.72,1577.74,932.59,8.4,-0.97,58.0,61.0,53.4,,60.3,,2024-05-13,73.5,26.7,,,,3.62,205.0
2024-05-13,High School,,<80,42.84,4482.04,3894.88,62.97,4691.4,426.5,244.0,0.63,-32.16,-3.42,-1.95,-7.53,3.68,1557.31,1533.56,94.56,40.21,3790.33,61.29,1.08,3.83,,,,,,49754.78,28.95,3.01,172.79,,,,,,,,,,,2024-05-24,70.5,26.2,,,,,136.07
2024-05-13,High School,,85-90,45.44,3711.97,4334.21,61.79,3598.07,527.0,299.0,0.58,-37.53,-1.63,-6.14,-4.87,-5.05,1632.87,1482.37,100.87,40.25,4099.9,58.45,-21.13,-8.88,2830.38,2143.72,1090.38,1420.38,1676.63,36860.74,40.67,2.88,197.95,1661.04,701.71,-12.93,-6.06,,,,,,,2024-05-03,87.3,45.7,,,,3.12,154.33
2024-05-14,College,,85-90,43.7,5101.32,5685.07,60.89,5964.83,541.75,296.25,0.54,-39.96,13.8,18.1,13.82,7.75,2315.02,2315.18,280.36,38.96,5607.26,60.05,17.75,7.61,4671.4,3756.44,1466.9,1779.3,2315.0,44522.74,23.95,2.48,136.87,1084.53,933.51,-3.2,2.08,57.0,55.0,,55.9,,53.9,2024-05-14,85.8,27.5,,,,4.1,205.44
2024-05-14,College,,80-85,42.93,4576.42,4999.87,60.51,5499.74,487.0,312.0,0.58,-41.41,3.55,1.37,2.17,5.18,1975.47,1983.47,93.72,38.34,4831.76,58.47,15.55,9.61,2800.8,1990.97,1465.55,2005.8,1895.8,37413.82,23.52,2.18,120.94,1112.14,826.14,7.43,8.17,63.0,57.0,42.1,34.5,26.0,28.6,2024-05-14,82.9,30.6,,,,2.46,181.79
2024-05-14,College,,85-90,44.23,6341.85,5149.23,59.59,9276.69,433.33,247.67,0.84,-39.79,13.63,10.86,14.32,10.42,2586.23,2603.98,80.53,38.95,5127.77,59.34,4.18,14.74,3716.9,2869.51,1418.0,1899.9,2109.7,49895.33,36.54,3.0,200.53,1015.07,865.9,-14.0,-15.88,55.0,58.0,,56.5,,70.9,2024-05-14,87.9,33.0,,,,3.39,190.1
2024-05-14,College,,80-85,40.41,4932.4,4573.99,55.63,5464.62,508.33,265.67,0.51,-32.8,6.87,10.64,7.03,1.77,1932.18,1906.17,288.42,34.26,4323.23,52.58,6.33,3.02,3431.4,2626.27,1626.8,2184.8,2637.1,24039.28,23.09,1.85,98.29,829.09,829.09,7.5,7.41,63.0,60.0,,45.2,,40.4,2024-05-14,82.8,44.9,,,,3.26,180.91
2024-05-14,College,,85-90,40.46,7159.08,5786.66,58.02,10225.29,432.33,252.0,0.68,-38.46,0.02,-0.59,2.08,4.51,2761.07,2802.97,50.85,34.27,5284.73,52.99,6.84,4.4,4083.9,3106.47,1927.3,2355.4,2684.5,62914.83,26.39,2.48,140.47,1325.86,996.99,6.43,7.63,59.0,58.0,47.7,,66.3,,2024-05-14,89.8,30.5,,,,3.18,219.43
2024-05-14,College,,90+,39.52,6576.2,5362.64,56.93,6818.58,484.33,236.67,0.64,-31.73,4.94,10.11,5.01,4.37,2363.92,2253.0,173.38,31.3,4967.3,52.74,15.33,8.18,3629.1,2707.86,1266.5,1650.8,2065.3,45054.63,31.26,2.81,176.41,1317.59,940.0,14.23,-11.03,60.0,56.0,,50.2,,47.2,2024-05-14,91.9,29.0,,,,2.93,207.22
2024-05-14,College,,80-85,49.51,6092.26,5951.73,66.71,6575.11,479.25,241.0,0.77,-35.67,-12.64,-19.22,-9.21,-5.19,2404.9,2382.27,210.11,40.37,5207.77,58.37,-0.89,-7.18,3912.5,3035.39,2370.2,2579.9,2683.2,55249.69,24.71,2.65,144.13,1136.62,911.5,-5.9,-1.33,59.0,53.0,,,,,2024-05-14,83.6,28.1,,,,3.47,196.28
2024-05-15,High School,,<80,45.38,4750.72,4842.98,63.86,5338.44,494.25,268.25,0.59,-36.16,5.4,12.37,2.39,-1.25,1895.6,1890.98,172.48,39.05,4610.38,60.8,20.39,3.28,3186.05,2443.59,1157.05,1392.3,1870.8,27691.88,28.36,2.36,130.17,1479.23,761.29,-8.03,0.11,,,,,,,2024-05-03,79.1,39.9,,,,3.29,166.83
2024-05-15,High School,,<80,39.12,4941.7,4510.48,52.71,6995.96,513.0,316.5,0.53,-42.74,1.79,2.51,-1.68,-5.26,2145.99,2227.99,118.99,33.9,4336.81,50.68,4.57,-1.09,3647.46,2809.87,1529.46,1983.71,2488.96,39481.65,33.66,2.35,151.44,1186.74,867.99,19.25,5.71,,,,,,,2024-05-06,76.7,18.7,,,,3.35,188.25
2024-05-16,College,,80-85,42.83,3961.4,4228.72,57.93,5184.32,483.5,292.0,0.59,-43.8,4.21,11.81,-0.63,-6.34,1794.04,1806.04,72.29,41.66,4095.41,56.1,12.52,-4.09,2540.84,1825.84,1345.59,1538.09,1349.59,39957.37,22.04,2.36,123.66,829.79,802.04,3.1,4.24,63.0,56.0,52.4,59.3,47.2,69.3,2024-05-16,84.8,20.0,,,,2.55,160.6
2024-05-16,College,,85-90,40.7,5233.73,4893.75,57.17,6429.96,479.5,282.5,0.58,-38.48,-1.37,-0.17,-3.0,-3.84,2118.09,2133.84,125.34,38.75,4661.36,54.46,4.76,-3.01,3835.8,2997.82,1895.55,2213.05,2508.8,44839.62,28.48,2.58,146.46,1348.67,855.67,-8.07,-7.28,70.0,64.0,49.8,48.4,58.2,67.3,2024-05-21,85.8,32.9,,,,3.57,188.32
2024-05-16,College,,80-85,34.82,7610.95,4158.98,50.95,10026.59,388.0,237.0,0.56,-30.72,5.84,-0.19,8.06,5.48,2358.34,2371.34,35.59,32.83,3847.92,47.13,-0.9,1.08,3235.91,2435.59,1905.16,2281.66,2498.66,37801.36,29.67,2.27,134.79,1140.09,812.34,-12.38,-6.08,64.0,58.0,50.3,51.7,46.9,58.2,2024-05-16,83.8,34.7,,,,3.04,179.61
2024-05-17,College,,80-85,33.7,6093.16,4822.61,47.43,7149.87,488.33,299.33,0.49,-36.4,-7.01,-10.34,-2.64,1.91,2331.55,2353.05,135.68,27.44,4141.29,40.73,-0.48,-0.56,3543.0,2548.7,1683.4,2037.9,2405.9,56807.52,28.36,2.69,163.51,1116.43,1116.43,-2.33,-2.35,62.0,51.0,,48.7,,50.1,2024-05-17,81.1,27.8,,,,2.56,223.7
2024-05-17,High School,,<80,46.47,3912.53,4970.83,62.5,5073.42,509.33,319.33,0.67,-46.96,-12.72,-13.32,-9.31,0.23,1931.5,1943.5,107.5,42.7,4918.26,61.83,-7.43,-1.71,,,,,,42808.18,28.95,2.67,163.23,1415.83,796.33,4.1,-0.27,,,,,,,2024-05-03,78.0,27.9,,,,,174.99
2024-05-17,High School,,<80,,,,,,,,,,,,,,,,,,,,,,2750.64,1970.32,1079.39,1334.39,1691.89,,,,,,,,,,,,,,,2024-05-03,78.0,27.9,,,,,
2024-05-17,College,,<80,42.1,5770.03,4825.39,55.23,8400.06,465.0,263.75,0.63,-41.24,-5.77,-9.16,-3.05,8.35,2502.1,2515.24,159.37,38.55,4607.19,52.73,-8.37,5.91,3902.1,3044.12,1218.5,1517.9,1844.5,41848.05,29.8,2.42,142.05,,,,,52.0,43.0,,37.3,,40.4,2024-05-17,73.3,27.0,,,,3.55,192.21
2024-05-17,High School,,<80,32.51,5915.21,4140.01,51.74,6029.8,467.33,262.67,0.46,-29.15,-8.71,3.52,-10.54,-16.81,1928.61,1928.51,217.77,29.81,3876.21,48.45,-2.63,-9.71,2797.2,2013.94,1002.4,1193.7,1385.4,34812.92,27.77,2.38,129.21,938.64,843.75,4.13,7.11,53.0,58.0,,37.7,,40.8,2024-05-17,74.2,23.0,,,,2.57,176.02
2024-05-17,College,,80-85,42.86,6989.59,5553.2,55.95,10570.99,413.0,254.33,0.68,-36.08,-6.08,2.69,-5.31,-1.4,2600.2,2620.2,99.95,32.95,4860.96,48.97,-0.92,-1.82,3098.4,2126.27,1791.8,2177.2,2552.8,37967.46,30.04,2.21,132.46,1401.1,988.52,-0.33,0.88,49.0,51.0,46.6,,47.4,,2024-05-17,82.4,24.7,,,,2.18,218.37
2024-05-17,College,,85-90,41.13,6597.55,5399.16,53.4,8247.76,505.33,252.0,0.59,-35.25,-4.17,-4.15,-3.93,1.9,2659.52,2648.78,325.11,31.6,4844.82,47.92,2.51,10.1,4809.9,3820.61,1658.6,1861.5,2333.5,49807.78,30.52,2.55,154.7,1291.14,1009.61,-1.17,-3.03,60.0,53.0,,61.7,,54.4,2024-05-17,88.6,17.0,,,,3.85,222.42
2024-05-17,High School,,<80,27.06,4220.52,3242.5,41.11,5525.59,492.0,300.0,0.54,-41.58,-8.48,-8.75,-3.65,-3.84,1755.83,1767.08,53.58,27.11,3331.26,42.25,-4.08,-7.03,,,,,,54432.77,32.39,2.51,142.74,,,,,,,,,,,2024-05-03,79.8,36.2,,,,,173.49
2024-05-17,College,,<80,0.0,2827.64,30.35,0.36,0.0,715.0,0.0,0.12,-29.37,0.62,0.0,0.0,0.0,19.22,849.76,19.22,31.86,3729.42,44.08,-19.11,3.11,2642.5,1813.25,1018.0,1114.5,1235.2,53360.26,22.77,1.89,92.58,,,,,46.0,55.0,,40.1,,47.7,2024-05-17,79.5,38.4,,,,2.19,186.01
2024-05-17,High School,,<80,32.94,6271.41,3063.53,50.82,6926.86,402.0,210.0,0.55,-25.2,-2.78,11.82,-3.38,-6.0,1732.52,1696.74,123.17,23.38,2317.64,38.45,9.61,-1.62,,,,,,19454.16,25.6,1.99,105.7,,,,,48.0,60.0,,22.5,,31.4,2024-05-17,71.5,23.1,,,,,132.62
2024-05-20,High School,,85-90,48.18,5564.59,5897.9,71.52,6286.68,447.0,250.25,0.68,-32.32,3.64,5.86,2.45,4.0,2178.56,1944.68,153.5,41.3,5394.76,65.42,-4.87,3.07,2832.37,2026.17,1097.37,1334.37,1820.87,31619.89,27.19,2.32,131.43,1061.2,827.04,0.47,6.95,73.0,71.0,32.3,36.9,23.7,33.9,2024-05-20,86.3,29.9,,,,2.51,181.43
2024-05-20,College,,85-90,33.33,6930.5,5516.13,48.31,7488.9,527.67,315.33,0.46,-36.79,-2.42,-8.44,-6.9,-1.45,2874.23,2882.81,336.31,30.56,5658.93,49.56,-6.68,-2.47,5889.31,4771.84,1928.56,2183.06,2616.56,74062.2,37.11,3.16,202.77,995.48,995.48,-11.0,-10.99,63.0,62.0,49.6,55.5,48.4,33.5,2024-05-20,86.4,30.6,,,,4.26,251.2
2024-05-20,College,,80-85,35.81,7124.02,4973.72,53.28,7530.92,457.25,233.25,0.55,-30.39,16.97,30.83,12.98,3.83,2470.12,2390.23,239.29,28.15,4240.32,45.42,25.41,1.21,4291.3,3374.48,1393.6,2031.9,2549.7,46376.69,35.48,2.42,155.78,1104.64,1104.64,-2.97,-2.98,42.0,43.0,,48.8,,56.7,2024-05-20,81.3,24.4,,,,3.69,205.39
2024-05-20,College,,85-90,42.37,5716.26,5676.67,61.12,7817.86,502.67,275.0,0.59,-40.95,-2.36,2.11,-2.42,-14.89,2376.54,2399.83,59.54,37.54,5219.63,56.2,8.63,-11.43,4766.6,3864.29,2009.9,2600.1,3162.4,25131.24,30.04,1.97,120.4,1190.31,929.48,2.03,5.17,55.0,45.0,,68.5,,70.3,2024-05-20,86.7,33.0,,,,4.24,204.31
2024-05-20,College,,85-90,42.74,7695.85,5576.68,60.24,8519.37,409.0,244.0,0.66,-30.0,5.67,6.73,6.08,6.82,2452.74,2452.74,143.99,36.74,5524.31,59.68,-9.26,3.64,3661.25,2755.12,1704.5,2181.0,2617.75,51752.76,26.28,2.54,136.97,1178.24,926.8,3.0,-0.02,56.0,58.0,45.4,52.9,36.9,49.9,2024-05-20,87.2,29.8,,,,3.03,203.65
2024-05-20,High School,,<80,28.54,5013.55,3306.03,46.25,4894.85,418.0,245.5,0.45,-29.14,6.55,6.77,7.73,2.32,1631.06,1571.25,112.25,28.62,3326.74,46.54,15.82,12.11,2247.38,1549.15,849.88,937.88,1129.13,56532.38,23.73,2.98,163.65,818.22,771.81,2.27,2.7,67.0,58.0,38.1,45.7,28.5,28.1,2024-05-20,74.2,28.6,,,,2.21,157.26
2024-05-20,College,,85-90,43.19,8409.58,5104.98,65.42,10211.51,346.0,206.67,0.82,-28.06,-6.29,-7.97,-4.02,-3.47,2390.07,2427.4,68.18,39.29,4656.21,59.67,0.34,-11.09,4022.3,3253.95,1434.6,1853.4,2336.6,53612.04,40.11,3.1,211.12,1301.05,781.73,2.87,1.95,53.0,53.0,,,,,2024-05-20,89.3,31.2,,,,4.25,171.69
2024-05-20,High School,,<80,31.41,3629.15,3058.18,48.63,3260.48,510.5,294.5,0.4,-29.94,-7.49,-16.15,-7.67,1.5,1364.24,1279.43,204.24,27.45,2998.66,47.68,-8.8,0.1,2396.1,1781.32,1019.85,1190.1,1402.6,29177.67,32.13,2.7,163.08,,,,,66.0,61.0,41.0,36.1,36.1,34.1,2024-05-20,73.5,30.8,,,,2.89,138.36
2024-05-20,College,,80-85,38.37,12307.24,6642.91,61.15,12354.38,427.0,212.0,0.66,-23.09,-0.98,7.79,-0.34,1.51,3012.31,2883.56,218.52,36.3,5938.78,54.67,-5.54,-5.54,3731.6,2663.95,1821.8,2238.1,2616.7,37453.61,30.89,2.27,137.92,1162.36,1162.36,-2.5,-2.52,60.0,58.0,,46.8,,49.5,2024-05-20,82.4,24.2,,,,2.5,239.01
2024-05-20,College,,80-85,41.08,6789.67,5728.35,63.22,5238.73,486.25,220.75,0.62,-26.19,-10.8,-19.42,-13.6,1.49,2491.28,2196.46,422.03,39.86,5262.83,58.08,-12.21,-4.95,2955.35,2068.83,1538.85,1831.85,2078.35,35040.38,40.67,2.65,185.23,1070.15,995.9,-8.38,-8.03,62.0,49.0,55.4,49.9,47.4,56.3,2024-05-20,84.4,27.2,,,,2.33,199.36
2024-05-21,College,,80-85,41.29,7714.22,7091.88,60.03,10014.09,469.75,274.75,0.55,-36.83,-11.05,-7.92,-9.3,-4.2,2948.48,3014.67,177.54,28.77,5295.2,44.82,0.19,-7.84,3921.11,2764.22,2713.86,3553.61,2972.11,28728.58,20.61,1.6,78.26,1067.6,1067.6,-14.15,-14.19,67.0,70.0,40.9,41.2,42.3,36.3,2024-05-21,82.5,30.5,,,,2.39,259.91
2024-05-21,Pro,,85-90,47.87,5943.29,6303.7,64.6,8424.01,467.0,282.0,0.69,-41.54,5.83,11.85,6.23,2.38,2512.12,2534.7,74.18,35.83,5024.73,51.49,5.25,6.67,4121.1,3163.58,1815.4,2381.5,2864.1,0.0,37.35,2.6,169.44,1481.17,974.85,-8.77,-0.99,72.0,60.0,,49.1,,56.0,2024-05-21,87.8,37.5,,,,3.31,214.68
2024-05-21,College,,<80,34.59,5832.02,3906.08,46.85,7782.54,444.67,288.0,0.48,-35.63,13.37,17.32,7.24,-5.35,2137.12,2146.74,70.52,32.92,3646.24,43.73,4.31,1.7,3861.6,3044.9,1528.7,1848.0,2131.9,47230.1,24.38,2.52,132.01,1184.3,836.19,-1.73,0.35,51.0,53.0,,18.4,,26.9,2024-05-30,70.3,26.4,,,,3.72,183.41
2024-05-23,College,,85-90,44.04,3884.95,4430.36,62.83,5190.07,557.5,256.5,0.63,-44.59,-12.88,-10.76,-10.63,-8.24,1864.26,1891.51,207.76,41.43,4353.94,61.75,-9.8,-7.87,4075.56,3383.01,1739.56,2013.81,2273.06,42686.46,40.39,3.28,237.04,970.01,709.01,-0.97,0.93,76.0,63.0,46.8,44.7,47.2,52.3,2024-05-23,87.9,42.0,,,,4.89,155.12
2024-05-23,College,,85-90,44.89,5042.48,5013.87,56.64,8504.46,481.5,305.0,0.6,-48.01,-7.25,-8.49,-8.03,-4.03,2444.86,2458.11,36.36,41.67,5306.3,59.95,-0.67,-4.66,4303.05,3436.14,1237.8,1856.05,2510.8,45190.72,34.43,2.66,174.28,1470.11,882.86,-13.38,-7.53,64.0,57.0,53.3,45.4,47.0,47.1,2024-05-22,87.2,19.2,,,,3.96,194.74
2024-05-23,Pro,,85-90,46.77,4800.31,5613.48,62.62,7049.38,475.0,277.0,0.75,-47.33,17.94,16.99,13.92,8.35,2296.12,2303.97,30.65,45.47,5726.95,63.89,10.95,8.69,4166.3,3284.0,1440.0,2214.0,2925.4,30206.98,39.13,2.7,191.5,1229.5,1088.05,-13.13,-6.78,,,,57.6,,44.1,2024-06-06,85.3,32.1,,,,3.74,197.21
2024-05-23,High School,,<80,28.89,3843.96,2842.66,46.53,4206.2,433.0,267.5,0.47,-35.93,-0.15,3.01,-2.18,-3.76,1441.61,1474.61,95.36,28.33,2992.24,48.97,-11.89,0.43,,,,,,19473.75,32.13,2.26,137.68,,,,,66.0,63.0,28.7,28.1,16.5,20.2,2024-05-23,72.4,38.1,,,,,134.42
2024-05-23,College,,<80,37.89,3959.68,4231.45,54.67,4023.15,503.75,295.25,0.5,-36.39,-7.15,-3.86,-9.74,-5.0,1704.55,1637.47,196.65,32.33,3839.83,49.61,3.39,-4.21,3911.2,3149.62,1671.7,2172.3,2535.4,58112.02,30.77,2.79,172.04,1433.88,776.58,-3.33,-11.41,58.0,46.0,,37.2,,45.7,2024-05-23,79.3,35.0,,,,4.15,170.28
2024-05-24,College,,85-90,44.22,6254.03,5647.53,60.23,8451.95,447.0,277.33,0.66,-41.55,-4.82,-9.2,-2.83,-3.62,2649.87,2680.92,82.07,36.16,5107.97,54.47,-3.09,3.61,3998.0,3077.35,1238.3,1520.3,2109.3,36293.93,32.13,2.36,148.43,1146.26,894.86,-2.23,-2.49,56.0,54.0,,64.2,,60.0,2024-05-24,87.5,32.3,,,,3.35,206.29
2024-05-24,College,,85-90,42.54,4020.07,4359.45,59.87,4114.61,510.5,281.5,0.54,-36.13,3.86,5.54,3.91,4.06,1677.49,1613.49,162.99,41.66,4137.05,56.82,8.99,5.94,3367.77,2655.32,1250.52,1915.77,2579.02,39475.13,25.04,2.49,140.81,865.74,789.08,12.5,10.92,63.0,43.0,44.3,40.5,33.8,39.3,2024-05-24,85.8,35.5,,,,3.72,160.18
2024-05-24,College,,90+,32.37,6712.39,4099.17,48.8,8476.21,411.33,248.67,0.57,-33.33,-13.06,-11.07,-6.97,-6.04,2255.7,2271.54,62.02,29.09,3834.84,45.65,-1.55,-2.64,3978.4,3150.52,1292.9,1568.8,2220.3,46937.65,30.65,2.17,131.02,1205.36,1010.61,-6.73,-12.23,55.0,51.0,,41.8,,39.0,2024-05-24,90.4,36.4,,,,3.82,184.8
2024-05-24,College,,80-85,26.24,5273.01,3298.85,40.25,5762.22,417.33,292.33,0.5,-35.84,-0.45,3.57,2.87,4.97,1871.76,1918.32,34.55,23.47,3078.91,37.56,8.64,8.36,3291.4,2485.29,1066.8,1512.2,1793.1,36643.55,29.43,2.41,145.05,850.13,850.13,-0.73,-0.69,60.0,65.0,,49.1,,42.9,2024-05-24,80.2,38.6,,,,3.09,180.33
2024-05-24,College,,90+,52.43,31127.63,6960.88,73.42,13996.25,342.75,228.75,0.99,-25.72,2.14,2.97,1.76,7.27,2818.31,2511.26,205.62,47.76,6999.5,73.83,16.61,6.53,5559.1,4627.27,1476.7,1737.1,2088.5,53483.28,47.58,2.87,216.5,1643.5,945.85,-8.17,-9.06,44.0,36.0,,65.5,,74.3,2024-05-24,90.2,31.6,,,,4.98,208.58
2024-05-27,College,,85-90,47.69,5986.66,5590.91,62.41,9040.78,461.0,262.0,0.74,-40.91,4.19,12.34,3.03,1.07,2488.97,2509.97,71.97,40.08,5437.1,60.7,18.32,0.34,3643.04,2766.62,1830.04,2158.04,2483.79,45167.94,46.21,3.29,234.31,,,,,73.0,74.0,,49.3,,36.6,2024-05-27,88.3,33.7,,,,3.15,197.08
2024-05-27,High School,,80-85,47.03,5578.93,5350.41,68.56,5577.41,443.0,244.5,0.7,-33.87,-1.1,14.27,1.26,1.88,2040.3,2029.3,150.3,41.22,5149.16,65.98,13.29,2.1,3173.76,2408.06,1277.26,1476.01,1853.01,27451.67,36.01,2.47,164.36,1199.3,914.3,8.33,5.77,65.0,55.0,39.2,41.8,33.6,32.1,2024-05-27,84.8,37.3,,,,3.15,171.69
2024-05-27,College,,<80,31.2,3664.9,2914.42,47.87,3454.84,501.33,276.0,0.47,-31.39,9.5,21.45,7.46,9.96,1342.88,1302.55,159.88,28.43,2716.42,44.61,10.71,11.91,2454.14,1857.99,883.14,1121.39,1433.89,25637.4,22.41,2.1,108.11,817.22,614.89,-8.23,-8.59,60.0,69.0,33.9,35.5,27.7,38.6,2024-05-27,68.3,20.1,,,,3.11,133.96
2024-05-27,College,,90+,44.93,7237.47,6179.11,63.4,8974.28,449.0,251.5,0.68,-32.36,-9.02,-10.01,-7.9,-11.44,2534.18,2487.68,143.68,39.57,6034.89,61.93,-29.98,-9.9,4458.7,3503.73,2075.45,2349.95,2685.95,45918.94,30.65,2.69,160.67,1248.51,1007.85,2.53,-1.79,60.0,58.0,61.6,48.5,62.1,63.2,2024-05-27,90.6,46.0,,,,3.67,214.41
